date,year,pheno.period,pollinator,block,plot,acmi,anlu,assu,caly,cami,capl,clsi,copa,frca,gatr,glma,grass,juba,madi,oesa,plmc,plmr,poan,sili,trar,trma,trwo
29-Jun-17,2017,3,1,6,A,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,4,0,0,0,0
29-Jun-17,2017,3,1,6,B,3,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,3,0,0,0,0
29-Jun-17,2017,3,1,6,C,0,0,0,0,1,0,0,0,0,0,0,61,3,0,0,0,0,2,0,0,0,0
29-Jun-17,2017,3,1,6,D,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,1,0,0,0,0
29-Jun-17,2017,3,1,7,A,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,5,0,0,0,0
29-Jun-17,2017,3,1,7,B,12,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,11,0,0,0,0
29-Jun-17,2017,3,1,7,C,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,9,0,0,0,0
29-Jun-17,2017,3,1,7,D,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,14,0,0,1,0
29-Jun-17,2017,3,1,8,A,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,8,0,0,0,0
29-Jun-17,2017,3,1,8,B,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,5,0,0,0,0
29-Jun-17,2017,3,1,8,C,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0
29-Jun-17,2017,3,1,8,D,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,6,0,0,0,0
28-Jun-17,2017,3,1,9,A,0,0,0,0,0,0,0,0,0,0,0,26,16,0,0,0,3,22,0,0,0,0
28-Jun-17,2017,3,1,9,B,4,0,0,0,5,0,0,0,0,0,8,3,20,0,0,0,0,13,0,0,0,0
28-Jun-17,2017,3,1,9,C,0,0,0,0,0,0,0,0,0,0,0,16,NA,0,0,0,0,12,0,0,0,0
28-Jun-17,2017,3,1,9,D,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,2,32,0,0,0,0
28-Jun-17,2017,3,1,10,A,0,0,0,0,0,0,0,0,0,0,0,11,40,0,0,0,0,16,0,0,1,0
28-Jun-17,2017,3,1,10,B,0,0,0,0,0,0,0,0,0,0,0,8,NA,0,0,0,0,30,0,0,0,0
28-Jun-17,2017,3,1,10,C,0,0,0,0,0,0,0,0,0,0,0,9,NA,0,0,0,0,7,0,0,0,0
28-Jun-17,2017,3,1,10,D,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,22,0,0,0,0
28-Jun-17,2017,3,1,11,A,0,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,0,0,12,0,0,0,0
28-Jun-17,2017,3,1,11,B,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,8,0,0,0,0
28-Jun-17,2017,3,1,11,C,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,18,0,0,0,0
28-Jun-17,2017,3,1,11,D,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,13,0,0,0,0
28-Jun-17,2017,3,1,12,A,0,0,0,0,21,0,0,0,0,0,15,9,22,0,0,0,2,5,0,0,0,0
28-Jun-17,2017,3,1,12,B,0,0,0,0,15,0,0,0,0,0,36,22,9,0,0,0,8,14,0,0,0,0
28-Jun-17,2017,3,1,12,C,0,0,0,0,5,0,0,0,0,0,34,28,3,0,0,0,1,9,0,0,0,0
28-Jun-17,2017,3,1,12,D,0,0,0,0,16,0,0,0,0,0,38,28,0,0,0,0,0,12,0,0,0,0
30-Jun-17,2017,3,1,13,A,0,0,0,0,0,0,0,0,0,0,46,51,6,0,0,0,0,11,0,0,0,0
30-Jun-17,2017,3,1,13,B,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,0,0,1,0,0,0,0
30-Jun-17,2017,3,1,13,C,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,13,D,0,0,0,0,0,0,0,0,0,0,104,24,14,0,0,0,17,9,0,0,0,0
27-Jun-17,2017,3,1,14,A,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0
27-Jun-17,2017,3,1,14,B,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0
27-Jun-17,2017,3,1,14,C,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,6,0,0,0,0
27-Jun-17,2017,3,1,14,D,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0
27-Jun-17,2017,3,1,15,A,0,0,0,0,3,0,0,0,0,0,64,43,7,0,0,0,0,6,0,0,0,0
27-Jun-17,2017,3,1,15,B,0,0,0,0,19,0,0,0,0,0,153,12,2,0,0,0,0,3,0,0,0,0
27-Jun-17,2017,3,1,15,C,0,0,0,0,9,0,0,0,0,0,82,34,2,0,0,0,0,1,0,0,0,0
27-Jun-17,2017,3,1,15,D,1,0,0,0,17,0,0,0,0,0,54,30,18,0,0,0,0,2,0,0,0,0
27-Jun-17,2017,3,1,16,A,0,0,0,0,8,0,0,0,0,0,0,24,16,0,0,0,1,3,0,0,0,0
27-Jun-17,2017,3,1,16,B,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0
27-Jun-17,2017,3,1,16,C,0,0,0,0,16,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0
27-Jun-17,2017,3,1,16,D,0,0,0,0,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
27-Jun-17,2017,3,1,17,A,0,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,3,0,0,0,0
27-Jun-17,2017,3,1,17,B,0,0,0,0,0,0,0,0,0,0,0,18,NA,0,0,0,0,14,0,0,0,0
27-Jun-17,2017,3,1,17,C,0,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,0,0,5,0,0,0,0
27-Jun-17,2017,3,1,17,D,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,4,0,0,0,0
27-Jun-17,2017,3,1,18,A,3,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0
27-Jun-17,2017,3,1,18,B,0,0,0,0,0,0,0,0,0,0,0,7,NA,0,0,0,0,0,0,0,0,0
27-Jun-17,2017,3,1,18,C,0,0,0,0,1,0,0,0,0,0,0,2,NA,0,0,0,0,5,0,0,0,0
27-Jun-17,2017,3,1,18,D,0,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0,0,0,0
27-Jun-17,2017,3,1,19,A,0,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,2,0,0,0,0
27-Jun-17,2017,3,1,19,B,0,0,0,0,1,0,0,0,0,0,0,8,NA,0,0,0,0,5,0,0,0,0
27-Jun-17,2017,3,1,19,C,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
27-Jun-17,2017,3,1,19,D,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,1,0,0,0
27-Jun-17,2017,3,1,20,A,1,0,0,0,2,0,0,0,0,0,57,38,8,0,0,0,0,3,0,0,0,0
27-Jun-17,2017,3,1,20,B,0,0,0,0,4,0,0,0,1,0,19,2,6,0,0,0,0,1,0,0,0,0
27-Jun-17,2017,3,1,20,C,2,0,0,0,0,0,0,0,0,0,11,5,24,0,0,0,0,3,0,0,0,0
27-Jun-17,2017,3,1,20,D,1,0,0,0,0,0,0,0,0,0,11,5,20,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,21,A,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,21,B,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
30-Jun-17,2017,3,1,21,C,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,2,0,0,0,0
30-Jun-17,2017,3,1,21,D,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,22,A,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0
30-Jun-17,2017,3,1,22,B,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0
30-Jun-17,2017,3,1,22,C,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
30-Jun-17,2017,3,1,22,D,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,2,0
30-Jun-17,2017,3,1,23,A,2,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,2,0,0,0,0
30-Jun-17,2017,3,1,23,B,2,0,0,0,17,0,0,0,0,0,0,24,3,0,0,0,0,2,0,0,0,0
30-Jun-17,2017,3,1,23,C,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0,0,0
30-Jun-17,2017,3,1,23,D,1,0,0,0,26,0,0,0,0,0,14,27,5,0,0,0,1,0,0,0,0,0
30-Jun-17,2017,3,1,24,A,0,0,0,0,4,0,0,0,0,0,8,7,0,0,0,0,0,8,0,0,0,0
30-Jun-17,2017,3,1,24,B,0,0,0,0,9,0,0,0,0,0,26,8,3,0,0,0,0,7,0,0,0,0
30-Jun-17,2017,3,1,24,C,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
30-Jun-17,2017,3,1,24,D,1,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0
30-Jun-17,2017,3,1,25,A,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0
30-Jun-17,2017,3,1,25,B,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0
30-Jun-17,2017,3,1,25,C,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0
30-Jun-17,2017,3,1,25,D,1,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0
18-Jul-17,2017,4,2,1,A,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,1,B,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,1,C,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,1,D,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,A,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,B,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,C,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1
18-Jul-17,2017,4,2,2,D,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,3,A,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,2
18-Jul-17,2017,4,2,3,B,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,3,C,7,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,3,D,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3
18-Jul-17,2017,4,2,4,A,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1
18-Jul-17,2017,4,2,4,B,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,4,C,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,4,D,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1
18-Jul-17,2017,4,2,5,A,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,5,B,1,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,5,C,1,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,0,0,0
18-Jul-17,2017,4,2,5,D,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,0,0,0
18-Jul-17,2017,4,2,6,A,1,0,0,0,1,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,B,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1
18-Jul-17,2017,4,2,6,C,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,D,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,7,A,9,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,7,B,16,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,7,C,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,7,D,5,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,8,A,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,8,B,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,8,C,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,8,D,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,9,A,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,9,B,4,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,9,C,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,2,0,0,0,0
19-Jul-17,2017,4,2,9,D,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,10,A,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,10,B,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,10,C,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,10,D,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,11,A,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,11,B,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,11,C,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,11,D,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,A,0,0,0,0,43,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0
17-Jul-17,2017,4,2,12,B,2,0,0,0,19,0,0,0,0,0,0,24,0,0,0,0,10,0,0,0,0,0
17-Jul-17,2017,4,2,12,C,0,0,0,0,24,0,0,0,0,0,0,38,0,0,0,0,2,0,0,0,0,0
17-Jul-17,2017,4,2,12,D,0,0,0,0,14,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0
17-Jul-17,2017,4,2,13,A,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,13,B,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0
17-Jul-17,2017,4,2,13,C,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,1,0,0,0,0
17-Jul-17,2017,4,2,13,D,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,2,0,0,0,0
17-Jul-17,2017,4,2,14,A,1,0,0,0,7,0,0,0,0,0,0,48,0,0,0,0,0,1,0,0,0,0
17-Jul-17,2017,4,2,14,B,0,0,0,0,10,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,14,C,0,0,0,0,4,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,14,D,0,0,0,0,8,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,15,A,1,0,0,0,5,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,15,B,0,0,0,0,20,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0
17-Jul-17,2017,4,2,15,C,0,0,0,0,32,0,0,0,0,0,0,60,0,0,0,0,0,1,0,0,0,0
17-Jul-17,2017,4,2,15,D,1,0,0,0,15,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,16,A,0,0,0,0,13,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,16,B,0,0,0,0,17,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0
17-Jul-17,2017,4,2,16,C,0,0,0,0,34,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0
17-Jul-17,2017,4,2,16,D,2,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,A,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,B,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,C,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
17-Jul-17,2017,4,2,17,D,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,A,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,B,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,C,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,D,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
19-Jul-17,2017,4,2,19,A,6,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,B,2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
19-Jul-17,2017,4,2,19,C,18,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,D,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,A,3,0,0,0,2,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,B,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,C,2,0,0,0,1,0,0,0,0,0,0,31,1,0,0,0,0,1,0,0,0,0
19-Jul-17,2017,4,2,20,D,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,A,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,B,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,C,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,1,0,0,0,0
19-Jul-17,2017,4,2,21,D,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,A,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,B,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,C,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,D,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,A,2,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,B,2,0,0,0,17,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,C,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,D,1,0,0,0,31,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,A,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0
19-Jul-17,2017,4,2,24,B,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,C,1,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,1
19-Jul-17,2017,4,2,24,D,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,A,0,0,0,0,4,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1
19-Jul-17,2017,4,2,25,B,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,C,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,D,1,0,0,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,A,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,B,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,C,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,D,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,A,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,C,4,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
28-Jul-17,2017,5,3,2,D,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,A,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3
28-Jul-17,2017,5,3,3,B,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1
28-Jul-17,2017,5,3,3,C,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,D,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
28-Jul-17,2017,5,3,4,A,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3
28-Jul-17,2017,5,3,4,B,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,C,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1
28-Jul-17,2017,5,3,4,D,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1
28-Jul-17,2017,5,3,5,A,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,B,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,C,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,D,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,A,1,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,B,8,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,C,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,D,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,A,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,B,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,C,4,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,D,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,A,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,B,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,C,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,D,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,A,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,B,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,C,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,D,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,A,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,B,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,C,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,D,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
