"","date","year","pollinator","block","plot","sum.visits","bumblebees","hoverflies","other.flies","ref.id","acmi","anlu","assu","caly","cami","capl","clsi","copa","frca","gatr","glma","grass","juba","plmc","plmr","poan","sili","trma","trwo","pc1","pc2","pc3","pc4"
"345","24-Jul-18",2018,2,10,"A",0,0,0,0,"24-Jul-18_2018_2_10_A",1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1.09402401414478,-0.350478182399639,0.0352072397538744,-0.0387508599732036
"346","24-Jul-18",2018,2,10,"B",0,0,0,0,"24-Jul-18_2018_2_10_B",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1.14346489040833,-0.892240743188007,0.509845153007581,0.594233654246558
"347","24-Jul-18",2018,2,10,"C",0,0,0,0,"24-Jul-18_2018_2_10_C",0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.888320754670682,-0.147361814381275,0.425401582305605,0.725351013414828
"348","24-Jul-18",2018,2,10,"D",0,0,0,0,"24-Jul-18_2018_2_10_D",0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.808433840639578,0.0630386015427979,0.393487835506588,0.762491251071051
"349","24-Jul-18",2018,2,14,"A",0,0,0,0,"24-Jul-18_2018_2_14_A",4,1,0,0,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1.39431447892722,-0.700152295299635,-0.939247529902507,-1.19376774593626
"350","24-Jul-18",2018,2,14,"B",0,0,0,0,"24-Jul-18_2018_2_14_B",1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461424668094888,1.56683678486852,-2.11398898986878,-0.263929464059772
"351","24-Jul-18",2018,2,14,"C",3,0,0,0,"24-Jul-18_2018_2_14_C",0,0,4,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1.18664249833182,-0.0258134940344426,-0.861099158033362,-0.246215225598773
"352","24-Jul-18",2018,2,14,"D",0,0,0,0,"24-Jul-18_2018_2_14_D",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.705823804491238,0.355612224680854,0.357851053294486,0.814023543687842
"353","24-Jul-18",2018,2,15,"A",0,0,0,0,"24-Jul-18_2018_2_15_A",3,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1.14934320985702,-0.122930051233628,-1.07137884260107,-0.914831232311144
"354","24-Jul-18",2018,2,15,"B",1,0,0,0,"24-Jul-18_2018_2_15_B",0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.953659420734452,-0.219404754252467,-1.28697827671677,0.203877364487689
"355","24-Jul-18",2018,2,15,"C",0,0,0,0,"24-Jul-18_2018_2_15_C",0,0,0,0,41,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1.3441944304434,-1.21173105591887,-2.74512934392528,-0.439460135523331
"356","24-Jul-18",2018,2,15,"D",1,1,0,0,"24-Jul-18_2018_2_15_D",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356741344896411,1.52948856394965,-2.11084999938631,0.33065603296734
"357","24-Jul-18",2018,2,16,"A",0,0,0,0,"24-Jul-18_2018_2_16_A",5,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696360214534576,2.18751480901306,-2.05183388431779,-1.59915356316436
"358","24-Jul-18",2018,2,16,"B",3,1,1,0,"24-Jul-18_2018_2_16_B",0,0,3,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.855093097626704,0.875080477711696,-2.0034828405432,-0.308339872117919
"359","24-Jul-18",2018,2,16,"C",6,6,0,0,"24-Jul-18_2018_2_16_C",2,0,3,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1.22355197644932,0.345634095789881,-1.79167632920062,-1.31136430149007
"360","24-Jul-18",2018,2,16,"D",0,0,0,0,"24-Jul-18_2018_2_16_D",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356741344896411,1.52948856394965,-2.11084999938631,0.33065603296734
"361","27-Jun-17",2017,1,14,"A",1,0,0,0,"27-Jun-17_2017_1_14_A",0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0.304720362380344,-0.571285561035531,-1.41773490930901,0.765300977749403
"362","27-Jun-17",2017,1,14,"B",0,0,0,0,"27-Jun-17_2017_1_14_B",0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0.372502584488751,-0.351010089446222,-1.84122944977952,0.56969176208411
"363","27-Jun-17",2017,1,14,"C",0,0,0,0,"27-Jun-17_2017_1_14_C",0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,6,0,0,0,0.473589290437088,-1.12710523413883,-0.381861360999542,0.954694961539544
"364","27-Jun-17",2017,1,14,"D",0,0,0,0,"27-Jun-17_2017_1_14_D",0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,1,0,0,0,-0.205726665934711,0.423311647646157,-1.12201866558567,0.414216990951911
"365","27-Jun-17",2017,1,15,"A",7,0,0,7,"27-Jun-17_2017_1_15_A",0,0,0,0,3,0,0,0,0,0,64,43,7,0,0,6,0,0,0,-1.37856094096466,-2.73421743102571,-2.16923463674261,-0.157414205507542
"366","27-Jun-17",2017,1,15,"B",1,0,1,0,"27-Jun-17_2017_1_15_B",0,0,0,0,19,0,0,0,0,0,153,12,2,0,0,3,0,0,0,-0.689286879314432,-1.60926206186735,-4.03506928726995,-0.277641225499953
"367","27-Jun-17",2017,1,15,"C",1,0,0,0,"27-Jun-17_2017_1_15_C",0,0,0,0,9,0,0,0,0,0,82,34,2,0,0,1,0,0,0,-0.132859057029663,-2.2611359582351,-3.00608777197247,-0.411181457716136
"368","27-Jun-17",2017,1,15,"D",5,0,0,5,"27-Jun-17_2017_1_15_D",1,0,0,0,17,0,0,0,0,0,54,30,18,0,0,2,0,0,0,-1.75230160466946,-2.55608486493168,-3.0763320545248,-1.56934344897143
"369","27-Jun-17",2017,1,16,"A",4,0,1,3,"27-Jun-17_2017_1_16_A",0,0,0,0,8,0,0,0,0,0,0,24,16,0,1,3,0,0,0,-1.62676796350212,-2.03505696805752,-1.31885076721959,-0.587154243539948
"370","27-Jun-17",2017,1,16,"B",0,0,0,0,"27-Jun-17_2017_1_16_B",0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0.943193067914619,-0.946161618934076,-1.62301615813326,0.190299152266813
"371","27-Jun-17",2017,1,16,"C",0,0,0,0,"27-Jun-17_2017_1_16_C",0,0,0,0,16,0,0,0,0,0,0,14,4,0,0,0,0,0,0,-0.202935495135723,-1.17934556851468,-1.81975569896264,-0.658266830817956
"372","27-Jun-17",2017,1,16,"D",0,0,0,0,"27-Jun-17_2017_1_16_D",0,0,0,0,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,-0.733658540045332,-0.272562618822831,-0.386575359593002,-0.0971705563429446
"373","27-Jun-17",2017,1,17,"A",0,0,0,0,"27-Jun-17_2017_1_17_A",0,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,3,0,0,0,0.22381891079335,0.168502881616522,0.160174207154582,1.19646935297996
"374","27-Jun-17",2017,1,17,"B",1,0,0,1,"27-Jun-17_2017_1_17_B",0,0,0,0,0,0,0,0,0,0,0,18,NA,0,0,14,0,0,0,0.171373405543496,-1.17072276642917,0.113094108615659,1.35664887062127
"375","27-Jun-17",2017,1,17,"C",0,0,0,0,"27-Jun-17_2017_1_17_C",0,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,5,0,0,0,0.185451552953015,-0.178796716135135,0.137994218240349,1.25679528886009
"376","27-Jun-17",2017,1,17,"D",1,0,0,1,"27-Jun-17_2017_1_17_D",0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,4,0,0,0,-0.00954711454472342,0.582564604630956,0.0742522703342706,1.33626470555451
"377","27-Jun-17",2017,1,18,"A",0,0,0,0,"27-Jun-17_2017_1_18_A",3,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,0.738555795107251,0.907680588184124,0.635634119022903,-0.189520145362555
"378","27-Jun-17",2017,1,18,"B",0,0,0,0,"27-Jun-17_2017_1_18_B",0,0,0,0,0,0,0,0,0,0,0,7,NA,0,0,0,0,0,0,0.849155360969843,-0.0530713150884746,0.407630545185175,0.742040295392348
"379","27-Jun-17",2017,1,18,"C",1,0,0,1,"27-Jun-17_2017_1_18_C",0,0,0,0,1,0,0,0,0,0,0,2,NA,0,0,5,0,0,0,-0.0357139527860062,0.498707340704908,-0.555377477249614,1.19486540483654
"380","27-Jun-17",2017,1,18,"D",0,0,0,0,"27-Jun-17_2017_1_18_D",0,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0,0.637774303300456,0.549642846474435,0.334217251528037,0.848199019493351
"381","27-Jun-17",2017,1,19,"A",1,0,0,1,"27-Jun-17_2017_1_19_A",0,0,0,0,0,0,0,0,0,0,0,5,37,0,0,2,0,0,0,-2.7756172062977,-0.714006047776199,0.6123242630834,-0.0871782225595943
"382","27-Jun-17",2017,1,19,"B",0,0,0,0,"27-Jun-17_2017_1_19_B",0,0,0,0,1,0,0,0,0,0,0,8,NA,0,0,5,0,0,0,0.299317096982748,-0.456572004025897,-0.439020159748621,1.02660780801205
"383","27-Jun-17",2017,1,19,"C",0,0,0,0,"27-Jun-17_2017_1_19_C",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1.11294359865628,-0.805214900044912,0.49924501419243,0.60956190279464
"384","27-Jun-17",2017,1,19,"D",0,0,0,0,"27-Jun-17_2017_1_19_D",0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,1,0,0,-1.97649356439636,-0.292858602468062,0.692380404861566,-0.186184026529898
"385","27-Jun-17",2017,1,20,"A",0,0,0,0,"27-Jun-17_2017_1_20_A",1,0,0,0,2,0,0,0,0,0,57,38,8,0,0,3,0,0,0,-1.23479421352516,-2.48954323977073,-1.63220017130813,-0.789484737091138
"386","27-Jun-17",2017,1,20,"B",0,0,0,0,"27-Jun-17_2017_1_20_B",0,0,0,0,4,0,0,0,1,0,19,2,6,0,0,1,0,0,0,-1.53951528461265,-0.114095783354257,-2.0621205828924,-0.0769816236457807
"387","27-Jun-17",2017,1,20,"C",1,0,0,1,"27-Jun-17_2017_1_20_C",2,0,0,0,0,0,0,0,0,0,11,5,24,0,0,3,0,0,0,-2.56658159075944,-0.806695590350255,-0.101712232373922,-0.800729883605358
"388","27-Jun-17",2017,1,20,"D",1,0,0,1,"27-Jun-17_2017_1_20_D",1,0,0,0,0,0,0,0,0,0,11,5,20,0,0,0,0,0,0,-1.98848761265113,-0.614579722614139,-0.0198861223098466,-0.810391447097019
"389","28-Jul-17",2017,3,1,"A",0,0,0,0,"28-Jul-17_2017_3_1_A",1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1.38466174288729,-1.25727034958907,0.726821136402323,-0.0204516045597523
"390","28-Jul-17",2017,3,1,"B",0,0,0,0,"28-Jul-17_2017_3_1_B",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1.0790244065295,-0.708500569683493,0.487464774091111,0.62659662765796
"391","28-Jul-17",2017,3,1,"C",2,0,2,0,"28-Jul-17_2017_3_1_C",0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.808665976963873,1.05960815024335,0.223437074680432,0.236059746822203
"392","28-Jul-17",2017,3,1,"D",0,0,0,0,"28-Jul-17_2017_3_1_D",0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.624493432070677,0.681293491896232,-0.903515701681506,0.508863863224149
"393","28-Jul-17",2017,3,2,"A",0,0,0,0,"28-Jul-17_2017_3_2_A",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.637774303300456,0.549642846474435,0.334217251528037,0.848199019493351
"394","28-Jul-17",2017,3,2,"B",0,0,0,0,"28-Jul-17_2017_3_2_B",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.42639324563107,1.15235700803735,0.260803957870899,0.954357743594354
"395","28-Jul-17",2017,3,2,"C",2,0,0,1,"28-Jul-17_2017_3_2_C",4,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1.10661966743732,0.604750562691838,0.727917234389023,-0.847223642602466
"396","28-Jul-17",2017,3,2,"D",0,0,0,0,"28-Jul-17_2017_3_2_D",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.849155360969843,-0.0530713150884746,0.407630545185175,0.742040295392348
"397","28-Jul-17",2017,3,3,"A",0,0,0,0,"28-Jul-17_2017_3_3_A",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,1.0053496247534,-0.436028777575215,0.513648727585756,0.681078484710278
"398","28-Jul-17",2017,3,3,"B",0,0,0,0,"28-Jul-17_2017_3_3_B",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,1.09529654237159,-0.723696709342916,0.519001853369474,0.62716515867867
"399","28-Jul-17",2017,3,3,"C",1,0,0,1,"28-Jul-17_2017_3_3_C",6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1.18181569007136,-0.095660911518978,0.897125437518981,-0.810604003313923
"400","28-Jul-17",2017,3,3,"D",0,0,0,0,"28-Jul-17_2017_3_3_D",0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0.880762895446909,0.304989122309484,0.404563569104902,0.540041395815064
"401","28-Jul-17",2017,3,4,"A",0,0,0,0,"28-Jul-17_2017_3_4_A",0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,1.25651546554593,-0.766400139052594,0.535063596284483,0.351332843311868
"402","28-Jul-17",2017,3,4,"B",0,0,0,0,"28-Jul-17_2017_3_4_B",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0.972805353069211,-0.40563649825637,0.450574569029031,0.679941422668858
"403","28-Jul-17",2017,3,4,"C",0,0,0,0,"28-Jul-17_2017_3_4_C",0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1.17392369595564,-0.947887559133277,0.546309306455069,0.587677427865861
"404","28-Jul-17",2017,3,4,"D",0,0,0,0,"28-Jul-17_2017_3_4_D",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1.07680855448133,-0.670981616310807,0.512580918120675,0.636450102312055
"405","28-Jul-17",2017,3,5,"A",0,0,0,0,"28-Jul-17_2017_3_5_A",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1.01981489830896,-0.539675560020112,0.466901129163725,0.656332526970048
"406","28-Jul-17",2017,3,5,"B",0,0,0,0,"28-Jul-17_2017_3_5_B",1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1.2908916997092,-0.989902338581211,0.694254511029284,0.0266411115636174
"407","28-Jul-17",2017,3,5,"C",4,0,0,1,"28-Jul-17_2017_3_5_C",5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1.30418536450629,-0.516341272942579,0.91000044856769,-0.762297524223861
"408","28-Jul-17",2017,3,5,"D",0,0,0,0,"28-Jul-17_2017_3_5_D",1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1.22284219851842,-0.795871716787629,0.670620709262835,0.0608165873691264
"409","28-Jul-17",2017,3,23,"A",0,0,0,0,"28-Jul-17_2017_3_23_A",2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1.03446695467784,-0.0699876978098854,0.683118840287052,-0.133288313352125
"410","28-Jul-17",2017,3,23,"B",0,0,0,0,"28-Jul-17_2017_3_23_B",2,0,0,0,3,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0.99214537106544,0.207574018933614,-0.589144964567211,-0.486149754363635
"411","28-Jul-17",2017,3,23,"C",0,0,0,0,"28-Jul-17_2017_3_23_C",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.644299516418844,0.853736206526787,0.469691050368829,0.351369362754154
"412","28-Jul-17",2017,3,23,"D",0,0,0,0,"28-Jul-17_2017_3_23_D",1,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1.2510181775981,-0.754997968560917,-0.913378767534531,-0.400538795690595
"413","28-Jul-17",2017,3,24,"A",0,0,0,0,"28-Jul-17_2017_3_24_A",0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0.160222839629407,0.0517244618793288,0.451822783348914,0.561943182052082
"414","28-Jul-17",2017,3,24,"B",0,0,0,0,"28-Jul-17_2017_3_24_B",0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.845658937809698,0.00378943505618889,-0.210144006191543,0.570793747247693
"415","28-Jul-17",2017,3,24,"C",0,0,0,0,"28-Jul-17_2017_3_24_C",1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0.74830271783096,0.588391088472349,0.531697399460473,0.307878042397351
"416","28-Jul-17",2017,3,24,"D",0,0,0,0,"28-Jul-17_2017_3_24_D",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.386189267808734,1.60971796817304,0.262052172190782,0.836359502977578
"417","28-Jul-17",2017,3,25,"A",0,0,0,0,"28-Jul-17_2017_3_25_A",0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1.04410132143148,-0.591541414569872,0.479504653885336,0.647115686231807
"418","28-Jul-17",2017,3,25,"B",0,0,0,0,"28-Jul-17_2017_3_25_B",0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1.12858591983001,-0.849816098444966,0.504677640608761,0.601706095485836
"419","28-Jul-17",2017,3,25,"C",0,0,0,0,"28-Jul-17_2017_3_25_C",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.637774303300456,0.549642846474435,0.334217251528037,0.848199019493351
"420","28-Jul-17",2017,3,25,"D",0,0,0,0,"28-Jul-17_2017_3_25_D",1,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1.10428672892774,-0.410941283085642,0.0128857959849737,-0.0526455892712093
"421","28-Jun-17",2017,1,3,"A",0,0,0,0,"28-Jun-17_2017_1_3_A",0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,13,0,0,0,-1.92940163614583,-1.7695223588038,0.4011909027887,0.518692808672166
"422","28-Jun-17",2017,1,3,"B",0,0,0,0,"28-Jun-17_2017_1_3_B",0,0,0,0,0,0,0,0,0,0,0,26,15,0,0,11,0,0,0,-2.04868522034923,-2.02756965951111,0.480776608288634,0.344642760785858
"423","28-Jun-17",2017,1,3,"C",4,0,0,4,"28-Jun-17_2017_1_3_C",2,0,0,0,0,0,0,0,0,0,0,8,15,0,0,6,0,0,0,-2.04691827379314,-0.91404167112604,0.704290338701293,-0.493085609654978
"424","28-Jun-17",2017,1,3,"D",3,0,0,3,"28-Jun-17_2017_1_3_D",0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,13,0,0,0,-2.45776560064482,-1.19742358571203,0.360127529915618,0.519685022909775
"425","28-Jun-17",2017,1,9,"A",1,0,0,1,"28-Jun-17_2017_1_9_A",0,0,0,0,0,0,0,0,0,0,0,26,16,0,3,22,0,0,0,-2.33149406609882,-2.17241238904422,0.3121493532144,0.478057672839596
"426","28-Jun-17",2017,1,9,"B",7,0,2,5,"28-Jun-17_2017_1_9_B",4,0,0,0,5,0,0,0,0,0,8,3,20,0,0,13,0,0,0,-2.78533433144462,-0.673757434593808,-1.67699970729678,-1.22256332299893
"427","28-Jun-17",2017,1,9,"C",3,0,0,3,"28-Jun-17_2017_1_9_C",0,0,0,0,0,0,0,0,0,0,0,16,NA,0,0,12,0,0,0,0.187209380040478,-1.05469399203876,0.121719147684628,1.33420545902854
"428","28-Jun-17",2017,1,9,"D",5,0,2,3,"28-Jun-17_2017_1_9_D",0,0,0,0,0,0,0,0,0,0,0,18,4,0,2,32,0,0,0,-1.50190107705901,-1.64976348029613,0.108733021246732,1.03271908339506
"429","28-Jun-17",2017,1,10,"A",1,0,0,1,"28-Jun-17_2017_1_10_A",0,0,0,0,0,0,0,0,0,0,0,11,40,0,0,16,0,1,0,-3.25985699110896,-1.56769525161352,0.450419854381138,0.260082413782826
"430","28-Jun-17",2017,1,10,"B",3,0,2,1,"28-Jun-17_2017_1_10_B",0,0,0,0,0,0,0,0,0,0,0,8,NA,0,0,30,0,0,0,-0.308899145474054,-0.618975728385465,-0.0695596516818643,1.67135708270533
"431","28-Jun-17",2017,1,10,"C",0,0,0,0,"28-Jun-17_2017_1_10_C",0,0,0,0,0,0,0,0,0,0,0,9,NA,0,0,7,0,0,0,0.194197521613794,-0.527765951478553,0.134749077741768,1.28153353352501
"432","28-Jun-17",2017,1,10,"D",1,0,1,0,"28-Jun-17_2017_1_10_D",0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,22,0,0,0,-1.64705766900388,-1.27416918053667,0.204947599874179,0.953253817117515
"433","28-Jun-17",2017,1,11,"A",2,0,0,0,"28-Jun-17_2017_1_11_A",0,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,12,0,0,0,-0.0833811858494406,-0.283154820812472,0.0277422091001044,1.47010008244163
"434","28-Jun-17",2017,1,11,"B",0,0,0,0,"28-Jun-17_2017_1_11_B",0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,8,0,0,0,-1.27483194501656,-0.789548494228554,0.280153563801676,0.809687186289443
"435","28-Jun-17",2017,1,11,"C",0,0,0,0,"28-Jun-17_2017_1_11_C",0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,18,0,0,0,-1.41772999567811,-0.625081264524289,0.122952394716402,1.12647835948208
"436","28-Jun-17",2017,1,11,"D",1,0,0,1,"28-Jun-17_2017_1_11_D",0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,13,0,0,0,-1.76584126629251,-0.37631618950773,0.174535295098584,0.962639662831229
"437","28-Jun-17",2017,1,12,"A",1,0,0,1,"28-Jun-17_2017_1_12_A",0,0,0,0,21,0,0,0,0,0,15,9,22,0,2,5,0,0,0,-2.4895936630017,-1.69925492877292,-3.2377106944365,-0.766908355428171
"438","28-Jun-17",2017,1,12,"B",1,0,0,1,"28-Jun-17_2017_1_12_B",0,0,0,0,15,0,0,0,0,0,36,22,9,0,8,14,0,0,0,-1.92069876599062,-2.45704731546996,-3.45840187440134,-0.329197489621803
"439","28-Jun-17",2017,1,12,"C",6,0,2,4,"28-Jun-17_2017_1_12_C",0,0,0,0,5,0,0,0,0,0,34,28,3,0,1,9,0,0,0,-0.958047509681925,-2.27472924681077,-2.51125844787098,0.121319472499637
"440","28-Jun-17",2017,1,12,"D",3,0,0,2,"28-Jun-17_2017_1_12_D",0,0,0,0,16,0,0,0,0,0,38,28,0,0,0,12,0,0,0,0.20221242859236,-2.09618921989879,-3.60255459018974,0.364125234092372
"441","29-Jun-17",2017,1,1,"A",2,2,0,0,"29-Jun-17_2017_1_1_A",0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4,0,0,0,0.772655746917748,-1.64774281750254,0.345913738022698,0.943430746463979
"442","29-Jun-17",2017,1,1,"B",1,0,1,0,"29-Jun-17_2017_1_1_B",0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,9,0,0,0,0.351238262890705,-1.45209820396112,-0.0443866525111602,1.17693821777906
"443","29-Jun-17",2017,1,1,"C",0,0,0,0,"29-Jun-17_2017_1_1_C",0,0,0,3,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,-0.231182350671255,0.459274929275789,-0.366794887403058,0.625568467476208
"444","29-Jun-17",2017,1,1,"D",0,0,0,0,"29-Jun-17_2017_1_1_D",0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,-0.278797356230751,-0.462276050916116,-0.650310122257046,-0.0896686416899247
"445","29-Jun-17",2017,1,2,"A",1,0,0,1,"29-Jun-17_2017_1_2_A",0,0,0,0,1,0,0,0,0,0,0,5,10,0,0,7,0,0,0,-2.00417327323984,-0.645674978664017,-0.264699454145248,0.392615665602228
"446","29-Jun-17",2017,1,2,"B",0,0,0,0,"29-Jun-17_2017_1_2_B",0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,1,0,0,0,-0.497109523223226,0.13180109424011,-0.60301931448383,0.380308185744382
"447","29-Jun-17",2017,1,2,"C",0,0,0,0,"29-Jun-17_2017_1_2_C",0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,4,0,0,0,-2.52016551135605,-0.295790458694147,0.427403209080095,0.323414570698556
"448","29-Jun-17",2017,1,2,"D",3,0,0,3,"29-Jun-17_2017_1_2_D",0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,3,0,0,0,-1.53668503290363,-0.0969777077172684,0.250492631414768,0.570635939922865
"449","29-Jun-17",2017,1,4,"A",1,0,1,0,"29-Jun-17_2017_1_4_A",0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,2,0,0,0,-0.973310361674318,-1.31454035303354,0.546464750584131,0.291635524874398
"450","29-Jun-17",2017,1,4,"B",0,0,0,0,"29-Jun-17_2017_1_4_B",0,0,0,3,0,0,0,0,0,0,0,9,15,0,0,7,0,0,0,-2.22033729886295,-1.11424475707093,0.433744563415168,0.401815154140413
"451","29-Jun-17",2017,1,4,"C",0,0,0,0,"29-Jun-17_2017_1_4_C",0,0,0,0,0,0,0,0,0,0,0,28,20,0,0,5,0,0,0,-2.02175256761739,-2.05317548952996,0.61647447462202,0.0545348997676262
"452","29-Jun-17",2017,1,4,"D",0,0,0,0,"29-Jun-17_2017_1_4_D",0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,4,0,0,0,-0.713639554266144,-1.72762967508077,0.487893991187873,0.468328884186456
"453","29-Jun-17",2017,1,5,"A",0,0,0,0,"29-Jun-17_2017_1_5_A",0,0,0,0,0,0,0,0,0,0,4,14,20,0,0,5,0,0,0,-2.35459941518278,-1.62707089585623,-0.0303889995473855,0.109494049176725
"454","29-Jun-17",2017,1,5,"B",0,0,0,0,"29-Jun-17_2017_1_5_B",0,0,0,3,0,0,0,0,0,0,0,36,28,0,0,1,0,0,0,-1.85516474035206,-2.18948390939592,0.834049011453142,-0.373330345255366
"455","29-Jun-17",2017,1,5,"C",1,0,0,1,"29-Jun-17_2017_1_5_C",0,0,0,4,0,0,0,0,0,0,2,53,24,0,0,2,0,0,0,-1.84365203157621,-2.64307505248529,0.406452103998259,-0.300060256151224
"456","29-Jun-17",2017,1,5,"D",2,1,0,1,"29-Jun-17_2017_1_5_D",0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,7,0,0,0,-1.47111930598345,-1.67411418131415,0.454928338748593,0.450216844077015
"457","29-Jun-17",2017,1,6,"A",2,0,0,2,"29-Jun-17_2017_1_6_A",0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,4,0,0,0,-0.311636447075734,-0.41565173675418,0.252796341781711,0.961889165358218
"458","29-Jun-17",2017,1,6,"B",2,0,0,1,"29-Jun-17_2017_1_6_B",3,0,0,0,0,0,0,0,0,0,0,10,2,0,0,3,0,0,0,-0.300103596651999,-0.639577211282501,0.693903915078684,-0.361345969348305
"459","29-Jun-17",2017,1,6,"C",1,0,0,1,"29-Jun-17_2017_1_6_C",0,0,0,0,1,0,0,0,0,0,0,61,3,0,0,2,0,0,0,-0.0735411535859125,-2.33184348288234,0.013543806500063,0.0914962842218506
"460","29-Jun-17",2017,1,6,"D",0,0,0,0,"29-Jun-17_2017_1_6_D",0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,1,0,0,0,-0.915570016420752,-1.69670314035899,0.678147380532653,0.0308359408087936
